post_id,title,post_type,status,post_date,post_modified,author,link,slug,categories,view_count,seo_linkdex,seo_content_score,seo_title,seo_metadesc,estimated_reading_time_minutes,excerpt,content
4730,Public Holiday Opening Hours - New Year's Day - Update 4,post,publish,2025-02-17 18:55:00,2025-02-20 01:55:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---new-years-day---update-4/,public-holiday-opening-hours---new-years-day---update-4,post,2777,45,70,Holiday Hours: New Year's Day Opening Times | Elite Health & Aquatic,,3,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>New Year's Day</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4626,Community Wellness Morning Tea & Seminar - Update 5,post,publish,2025-02-17 14:45:00,2025-02-18 22:45:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,4612,64,80,Free Community Wellness Seminar & Morning Tea Event,,1,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4734,New Upgrade: Brand New Free Weight Zone Arriving Soon! - Update 3,post,publish,2025-02-11 07:28:00,2025-02-15 14:28:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-free-weight-zone-arriving-soon---update-3/,new-upgrade-brand-new-free-weight-zone-arriving-soon---update-3,post,4804,45,90,Gym Floor Upgrade: New Training Equipment Arriving | Wave & Fitness Hub,,3,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4799,Why You Should Add Senior Functional Fitness to Your Weekly Routine - Update 5,post,publish,2025-02-07 07:53:00,2025-02-10 19:53:00,,https://www.leisurecentre.com.au/news/why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-5/,why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-5,post,4770,82,70,Benefits of Group Fitness: Try Senior Functional Fitness This Week,,2,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4618,Upcoming Temporary Closure: Leisure Splash Pad Maintenance,post,publish,2025-02-02 18:08:00,2025-02-06 18:08:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-leisure-splash-pad-maintenance/,upcoming-temporary-closure-leisure-splash-pad-maintenance,post,4839,75,80,Notice: Temporary Closure for Pool Maintenance | Wave & Fitness Hub,,4,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4778,Public Holiday Opening Hours - King's Birthday - Update 5,post,publish,2025-02-01 13:47:00,2025-02-01 22:47:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---kings-birthday---update-5/,public-holiday-opening-hours---kings-birthday---update-5,post,817,75,70,Holiday Hours: King's Birthday Opening Times | Community Recreation Hub,,1,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>King's Birthday</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4540,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance,post,publish,2025-01-26 15:35:00,2025-01-27 21:35:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance,post,1079,30,80,Notice: Temporary Closure for Pool Maintenance | Elite Health & Aquatic,,1,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4633,New Upgrade: Brand New StairMaster StepMills Arriving Soon! - Update 5,post,publish,2025-01-25 19:18:00,2025-01-26 05:18:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5/,new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5,post,774,75,90,Gym Floor Upgrade: New Training Equipment Arriving | Community Recreation Hub,,1,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4620,Summer Facility Opening Hours Schedule - Update 4,post,publish,2025-01-22 07:48:00,2025-01-24 16:48:00,,https://www.leisurecentre.com.au/news/summer-facility-opening-hours-schedule---update-4/,summer-facility-opening-hours-schedule---update-4,post,1887,64,90,Summer Opening Hours Update & Schedule Changes,,1,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4613,Community Wellness Morning Tea & Seminar - Update 2,post,publish,2025-01-11 14:37:00,2025-01-11 21:37:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-2/,community-wellness-morning-tea-seminar---update-2,post,4162,60,60,Free Community Wellness Seminar & Morning Tea Event,,3,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4781,Swim School Enrolments Now Open for Term 3 - Update 5,post,publish,2025-01-03 18:13:00,2025-01-06 22:13:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-3---update-5/,swim-school-enrolments-now-open-for-term-3---update-5,post,3830,90,60,Learn to Swim: Kids Swimming Lesson Enrolments Open,,1,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4515,School Holiday Activity Program - Bookings Open! - Update 4,post,publish,2024-12-28 09:42:00,2024-12-30 20:42:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-4/,school-holiday-activity-program---bookings-open---update-4,post,619,75,70,Active School Holiday Programs & Kids Activities | City Leisure Centre,,2,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4673,Why You Should Add Senior Functional Fitness to Your Weekly Routine - Update 3,post,publish,2024-12-23 06:03:00,2024-12-25 13:03:00,,https://www.leisurecentre.com.au/news/why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-3/,why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-3,post,3890,90,60,Benefits of Group Fitness: Try Senior Functional Fitness This Week,,1,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4656,Swim School Enrolments Now Open for Term 4 - Update 3,post,publish,2024-12-20 13:02:00,2024-12-25 18:02:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-4---update-3/,swim-school-enrolments-now-open-for-term-4---update-3,post,3598,90,60,Learn to Swim: Kids Swimming Lesson Enrolments Open,,1,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4561,Community Wellness Morning Tea & Seminar - Update 2,post,draft,2024-12-17 09:41:00,2024-12-17 21:41:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-2/,community-wellness-morning-tea-seminar---update-2,post,364,0,0,Free Community Wellness Seminar & Morning Tea Event,,1,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4536,Notice of Limited Lane Availability: School Swimming Carnival - Update 4,post,publish,2024-12-15 20:04:00,2024-12-17 01:04:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-4/,notice-of-limited-lane-availability-school-swimming-carnival---update-4,post,2369,60,90,Lap Lane Availability Notice: School Swim Carnival | Elite Health & Aquatic,,1,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4670,Trainer Spotlight: Meet James Wilson - Update 4,post,publish,2024-12-08 12:08:00,2024-12-10 20:08:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-james-wilson---update-4/,trainer-spotlight-meet-james-wilson---update-4,post,4636,30,80,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4738,Community Wellness Morning Tea & Seminar - Update 3,post,publish,2024-12-03 13:50:00,2024-12-04 21:50:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-3/,community-wellness-morning-tea-seminar---update-3,post,3991,90,90,Free Community Wellness Seminar & Morning Tea Event,,1,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4565,School Holiday Activity Program - Bookings Open! - Update 4,post,publish,2024-11-29 06:54:00,2024-12-02 13:54:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-4/,school-holiday-activity-program---bookings-open---update-4,post,899,45,80,Active School Holiday Programs & Kids Activities | Community Recreation Hub,,2,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4793,Trainer Spotlight: Meet Jessica Taylor - Update 3,post,publish,2024-11-28 17:11:00,2024-11-30 17:11:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-jessica-taylor---update-3/,trainer-spotlight-meet-jessica-taylor---update-3,post,214,60,70,Meet Our Expert Fitness Coach & Personal Trainer | Wave & Fitness Hub,,3,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4568,Winter Facility Opening Hours Schedule,post,publish,2024-11-28 10:56:00,2024-12-02 21:56:00,,https://www.leisurecentre.com.au/news/winter-facility-opening-hours-schedule/,winter-facility-opening-hours-schedule,post,2298,75,60,Winter Opening Hours Update & Schedule Changes,,2,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4512,Public Holiday Opening Hours - Anzac Day,post,publish,2024-11-27 10:09:00,2024-11-28 22:09:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---anzac-day/,public-holiday-opening-hours---anzac-day,post,2792,30,60,Holiday Hours: Anzac Day Opening Times | Community Recreation Hub,,1,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>Anzac Day</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4794,Upcoming Temporary Closure: Hydrotherapy Pool Maintenance - Update 5,post,publish,2024-11-20 10:20:00,2024-11-21 12:20:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-5/,upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-5,post,3613,64,90,Notice: Temporary Closure for Pool Maintenance | Elite Health & Aquatic,,2,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4645,Summer Facility Opening Hours Schedule - Update 4,post,publish,2024-11-17 18:09:00,2024-11-18 18:09:00,,https://www.leisurecentre.com.au/news/summer-facility-opening-hours-schedule---update-4/,summer-facility-opening-hours-schedule---update-4,post,2385,64,90,Summer Opening Hours Update & Schedule Changes,,2,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4636,Why You Should Add HIIT Circuit to Your Weekly Routine - Update 2,post,publish,2024-11-16 07:21:00,2024-11-16 15:21:00,,https://www.leisurecentre.com.au/news/why-you-should-add-hiit-circuit-to-your-weekly-routine---update-2/,why-you-should-add-hiit-circuit-to-your-weekly-routine---update-2,post,3201,90,80,Benefits of Group Fitness: Try HIIT Circuit This Week,,2,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4709,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance - Update 3,post,publish,2024-11-12 10:58:00,2024-11-12 13:58:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-3/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-3,post,1591,82,60,Notice: Temporary Closure for Pool Maintenance | Community Recreation Hub,,2,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4560,New Upgrade: Brand New StairMaster StepMills Arriving Soon! - Update 4,post,publish,2024-10-31 11:48:00,2024-11-03 15:48:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-4/,new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-4,post,3488,90,60,Gym Floor Upgrade: New Training Equipment Arriving | Community Recreation Hub,,1,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4723,Trainer Spotlight: Meet Jessica Taylor - Update 5,post,draft,2024-10-30 06:40:00,2024-11-01 18:40:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-jessica-taylor---update-5/,trainer-spotlight-meet-jessica-taylor---update-5,post,3725,0,0,Meet Our Expert Fitness Coach & Personal Trainer | Community Recreation Hub,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4727,Trainer Spotlight: Meet Jessica Taylor - Update 2,post,publish,2024-10-26 19:24:00,2024-10-26 23:24:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-jessica-taylor---update-2/,trainer-spotlight-meet-jessica-taylor---update-2,post,3424,45,60,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4581,Upcoming Temporary Closure: Warm Water Program Pool Maintenance - Update 2,post,publish,2024-10-22 15:16:00,2024-10-22 16:16:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-warm-water-program-pool-maintenance---update-2/,upcoming-temporary-closure-warm-water-program-pool-maintenance---update-2,post,1910,82,60,Notice: Temporary Closure for Pool Maintenance | Elite Health & Aquatic,,1,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4661,Community Wellness Morning Tea & Seminar - Update 5,post,draft,2024-10-16 16:22:00,2024-10-21 17:22:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-5/,community-wellness-morning-tea-seminar---update-5,post,4540,0,0,Free Community Wellness Seminar & Morning Tea Event,,3,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4797,Group Fitness Timetable Update - Effective June 2023,post,publish,2024-10-16 08:40:00,2024-10-16 19:40:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-june-2023/,group-fitness-timetable-update---effective-june-2023,post,2785,45,60,New Group Fitness Timetable & Schedule Updates | Elite Health & Aquatic,,2,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4706,Trainer Spotlight: Meet James Wilson - Update 5,post,publish,2024-10-14 17:26:00,2024-10-17 19:26:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-james-wilson---update-5/,trainer-spotlight-meet-james-wilson---update-5,post,2491,45,70,Meet Our Expert Fitness Coach & Personal Trainer | Community Recreation Hub,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4800,Swim School Enrolments Now Open for Term 1 - Update 2,post,publish,2024-10-14 10:06:00,2024-10-14 15:06:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-1---update-2/,swim-school-enrolments-now-open-for-term-1---update-2,post,1428,45,70,Learn to Swim: Kids Swimming Lesson Enrolments Open,,1,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4791,Trainer Spotlight: Meet Michael Chang - Update 3,post,publish,2024-10-13 18:47:00,2024-10-18 23:47:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-michael-chang---update-3/,trainer-spotlight-meet-michael-chang---update-3,post,266,82,80,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4682,School Holiday Activity Program - Bookings Open! - Update 5,post,publish,2024-10-04 08:29:00,2024-10-08 13:29:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-5/,school-holiday-activity-program---bookings-open---update-5,post,4510,90,80,Active School Holiday Programs & Kids Activities | Community Recreation Hub,,2,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4617,Why You Should Add Zumba Fitness to Your Weekly Routine - Update 2,post,publish,2024-10-02 16:16:00,2024-10-04 18:16:00,,https://www.leisurecentre.com.au/news/why-you-should-add-zumba-fitness-to-your-weekly-routine---update-2/,why-you-should-add-zumba-fitness-to-your-weekly-routine---update-2,post,3920,30,60,Benefits of Group Fitness: Try Zumba Fitness This Week,,1,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4621,The Surprising Health Benefits of Hydrotherapy Swim - Update 2,post,publish,2024-09-24 20:21:00,2024-09-26 20:21:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-hydrotherapy-swim---update-2/,the-surprising-health-benefits-of-hydrotherapy-swim---update-2,post,1521,64,70,Why Low-Impact Aquatic Workouts Benefit Your Health,,4,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4606,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance - Update 2,post,publish,2024-09-15 13:07:00,2024-09-15 16:07:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-2/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-2,post,4438,60,90,Notice: Temporary Closure for Pool Maintenance | Community Recreation Hub,,3,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4535,New Upgrade: Brand New StairMaster StepMills Arriving Soon!,post,publish,2024-09-06 13:20:00,2024-09-06 13:20:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-stairmaster-stepmills-arriving-soon/,new-upgrade-brand-new-stairmaster-stepmills-arriving-soon,post,3789,75,60,Gym Floor Upgrade: New Training Equipment Arriving | Wave & Fitness Hub,,2,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4678,Notice of Limited Lane Availability: School Swimming Carnival - Update 5,post,publish,2024-09-05 13:52:00,2024-09-05 18:52:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-5/,notice-of-limited-lane-availability-school-swimming-carnival---update-5,post,2748,82,60,Lap Lane Availability Notice: School Swim Carnival | Community Recreation Hub,,3,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4683,Winter Facility Opening Hours Schedule - Update 4,post,publish,2024-09-01 18:18:00,2024-09-06 21:18:00,,https://www.leisurecentre.com.au/news/winter-facility-opening-hours-schedule---update-4/,winter-facility-opening-hours-schedule---update-4,post,4040,90,90,Winter Opening Hours Update & Schedule Changes,,3,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4599,Why You Should Add HIIT Circuit to Your Weekly Routine - Update 4,post,draft,2024-08-27 06:53:00,2024-09-01 12:53:00,,https://www.leisurecentre.com.au/news/why-you-should-add-hiit-circuit-to-your-weekly-routine---update-4/,why-you-should-add-hiit-circuit-to-your-weekly-routine---update-4,post,2283,0,0,Benefits of Group Fitness: Try HIIT Circuit This Week,,1,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4648,School Holiday Activity Program - Bookings Open! - Update 3,post,publish,2024-08-19 12:00:00,2024-08-23 17:00:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-3/,school-holiday-activity-program---bookings-open---update-3,post,2005,75,90,Active School Holiday Programs & Kids Activities | City Leisure Centre,,1,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4689,Why You Should Add Senior Functional Fitness to Your Weekly Routine - Update 3,post,publish,2024-08-15 20:02:00,2024-08-16 00:02:00,,https://www.leisurecentre.com.au/news/why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-3/,why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-3,post,4687,75,60,Benefits of Group Fitness: Try Senior Functional Fitness This Week,,3,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4594,The Surprising Health Benefits of Aqua Aerobics - Update 3,post,publish,2024-08-11 09:47:00,2024-08-11 15:47:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-3/,the-surprising-health-benefits-of-aqua-aerobics---update-3,post,841,64,60,Why Low-Impact Aquatic Workouts Benefit Your Health,,4,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4600,The Surprising Health Benefits of Aqua Aerobics - Update 5,post,publish,2024-08-09 18:51:00,2024-08-11 03:51:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-5/,the-surprising-health-benefits-of-aqua-aerobics---update-5,post,2921,60,70,Why Low-Impact Aquatic Workouts Benefit Your Health,,3,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4660,New Upgrade: Brand New Concept2 Rowers Arriving Soon! - Update 5,post,publish,2024-08-07 17:58:00,2024-08-10 20:58:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-concept2-rowers-arriving-soon---update-5/,new-upgrade-brand-new-concept2-rowers-arriving-soon---update-5,post,1039,60,60,Gym Floor Upgrade: New Training Equipment Arriving | Community Recreation Hub,,2,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4763,Group Fitness Timetable Update - Effective April 2025 - Update 2,post,publish,2024-08-06 18:44:00,2024-08-07 04:44:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-april-2025---update-2/,group-fitness-timetable-update---effective-april-2025---update-2,post,2506,60,70,New Group Fitness Timetable & Schedule Updates | Community Recreation Hub,,3,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4544,New Upgrade: Brand New Life Fitness Treadmills Arriving Soon!,post,draft,2024-07-25 11:41:00,2024-07-29 17:41:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-life-fitness-treadmills-arriving-soon/,new-upgrade-brand-new-life-fitness-treadmills-arriving-soon,post,4427,0,0,Gym Floor Upgrade: New Training Equipment Arriving | Elite Health & Aquatic,,1,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4659,The Surprising Health Benefits of Aqua Aerobics - Update 4,post,publish,2024-07-24 09:07:00,2024-07-24 20:07:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-4/,the-surprising-health-benefits-of-aqua-aerobics---update-4,post,1559,45,90,Why Low-Impact Aquatic Workouts Benefit Your Health,,1,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4754,Upcoming Temporary Closure: 50m Outdoor Pool Maintenance - Update 5,post,publish,2024-07-23 17:59:00,2024-07-26 00:59:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-50m-outdoor-pool-maintenance---update-5/,upcoming-temporary-closure-50m-outdoor-pool-maintenance---update-5,post,4033,90,60,Notice: Temporary Closure for Pool Maintenance | Wave & Fitness Hub,,4,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4615,Upcoming Temporary Closure: Hydrotherapy Pool Maintenance - Update 3,post,publish,2024-07-17 15:40:00,2024-07-21 23:40:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-3/,upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-3,post,2698,45,80,Notice: Temporary Closure for Pool Maintenance | Community Recreation Hub,,4,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4510,School Holiday Activity Program - Bookings Open!,post,publish,2024-07-17 09:14:00,2024-07-18 20:14:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open/,school-holiday-activity-program---bookings-open,post,874,82,60,Active School Holiday Programs & Kids Activities | Community Recreation Hub,,1,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4705,New Upgrade: Brand New Hammer Strength Squat Racks Arriving Soon! - Update 3,post,publish,2024-07-17 06:35:00,2024-07-21 17:35:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-hammer-strength-squat-racks-arriving-soon---update-3/,new-upgrade-brand-new-hammer-strength-squat-racks-arriving-soon---update-3,post,1469,82,90,Gym Floor Upgrade: New Training Equipment Arriving | Community Recreation Hub,,1,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4558,Notice of Limited Lane Availability: School Swimming Carnival - Update 3,post,publish,2024-07-12 12:31:00,2024-07-12 18:31:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-3/,notice-of-limited-lane-availability-school-swimming-carnival---update-3,post,2788,82,90,Lap Lane Availability Notice: School Swim Carnival | City Leisure Centre,,4,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4770,Group Fitness Timetable Update - Effective June 2024,post,publish,2024-07-04 17:56:00,2024-07-05 05:56:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-june-2024/,group-fitness-timetable-update---effective-june-2024,post,275,90,90,New Group Fitness Timetable & Schedule Updates | Elite Health & Aquatic,,1,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
